id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine,cluster,playResult
2018091300:3873:2,0,0,2,4,1,109.41779999999984,109.41779999999984,24.89,8.67999999999999,2,2,1,1,0,0,2,2,3,0,3,4,2,3,-4.819999999999997,-1,-1,0.0,0.0184166256763403,0.0196619444734861,0.0205617977528089,6.1050395822252055,0.0639749656820006,0.0639749656820006,6.954303595941428,6.954303595941428,1,0
2018091300:3919:2,0,1,2,2,2,296.3667000000001,296.3667000000001,37.87,13.14,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.7700000000000031,-1,-1,0.0192631578947368,0.0173364485981308,0.0198422545196738,0.021211131434544,2.253964429876905,0.023619387738231,0.023619387738231,6.986503207006725,6.986503207006725,2,10
2018091300:3943:2,0,0,2,3,2,277.72090000000003,277.72090000000003,33.27,12.200000000000005,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-0.4400000000000048,-1,-1,0.0,0.0182288212239975,0.0190543072274503,0.021211131434544,2.405292507693875,0.0252051610087681,0.0252051610087681,6.985597050852133,6.985597050852133,1,7
2018091300:4014:2,0,0,1,4,2,261.55870000000016,261.55870000000016,35.88,10.509999999999998,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-1.1100000000000063,0,-2,0.0,0.0171028037383177,0.0191294400980071,0.021211131434544,2.55392001871855,0.0267626349266913,0.0267626349266913,6.984707065756178,6.984707065756178,1,9
2018091300:4038:2,0,1,1,3,2,322.95245,322.95245,36.56,13.830000000000004,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-0.4200000000000017,0,-2,0.0203296703296703,0.0171028037383177,0.0187293633541194,0.021211131434544,2.0684159541133686,0.0216750174832239,0.0216750174832239,6.984517844654841,6.984517844654841,2,0
2018091300:4262:2,3,1,1,2,1,262.61320000000006,262.61320000000006,27.47,19.120000000000005,1,3,1,1,0,0,2,3,3,1,3,5,3,2,-0.4400000000000013,0,-3,0.0204545454545454,0.0177669902912621,0.020048245614035,0.0205617977528089,1.7478177029943651,0.0304630536469606,0.0190394085293503,7.98476847317652,7.98476847317652,0,5
2018091300:4295:2,2,1,1,3,1,268.9258000000001,187.93065000000007,26.37,15.440000000000005,1,2,2,1,0,0,2,4,2,0,5,3,3,2,-0.7199999999999989,-2,-1,0.0204545454545454,0.0172897196261682,0.0185933827286663,0.0205617977528089,3.075602622563162,0.0297479825290098,0.0319266708224549,7.98140751091937,7.973394440981287,2,12
2018091300:4340:2,1,1,2,3,1,234.98594999999983,193.49075,29.04,14.689999999999998,1,2,2,1,0,0,2,4,2,0,4,4,3,2,0.0500000000000042,-1,-2,0.01875,0.0175283549587151,0.0195130929957236,0.0192631578947368,3.5505573263838195,0.0340445886232772,0.036177440006822,8.978722132110452,8.974158971423698,2,8
2018091300:4503:2,0,1,2,2,2,304.9120499999998,304.9120499999998,34.72,14.350000000000009,1,3,1,1,0,0,2,2,3,0,4,3,3,2,0.009999999999998,-1,-1,0.0203296703296703,0.0173364485981308,0.0193089983022071,0.021211131434544,2.1907956737032874,0.0229574396944955,0.0229574396944955,6.983601828789647,6.983601828789647,2,0
2018091300:4525:2,3,0,1,2,1,167.17570000000015,141.48970000000008,28.82,12.180000000000009,1,3,1,1,0,0,2,2,3,1,4,3,4,1,0.8199999999999967,0,-2,0.0,0.0203296703296703,0.0201594872402311,0.0205617977528089,2.5372871664863217,0.0418721141888443,0.0282706090973406,6.964109616409563,6.9717293909026585,6,0
2018091300:4564:2,0,0,3,2,2,178.4194,178.4194,34.92,10.129999999999995,1,3,1,1,0,0,2,2,3,1,3,4,2,3,-0.6300000000000026,-1,-1,0.0,0.0183341891753106,0.0193089983022071,0.021211131434544,3.7439874811819793,0.0392334017489129,0.0392334017489129,6.977580913286335,6.977580913286335,6,4
2018091300:4741:2,0,0,2,3,2,192.34634999999983,192.34634999999983,35.72,10.259999999999993,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-1.2999999999999972,-1,-1,0.0,0.0184166256763403,0.0189291042592218,0.021211131434544,3.4729018772646354,0.0363926843425934,0.0363926843425934,6.974005225469576,6.974005225469576,1,15
2018091300:4774:2,0,0,3,2,2,201.735,201.735,36.05,10.529999999999994,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.1599999999999966,-1,-1,0.0,0.0179786850303328,0.0198422545196738,0.021211131434544,3.311274692046497,0.0346989862939004,0.0346989862939004,6.980172007832057,6.980172007832057,1,0
2018091300:4796:2,0,0,2,3,2,210.4937500000001,210.4937500000001,33.74,9.799999999999995,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-1.9500000000000028,0,-2,0.0,0.0181829808165273,0.0190848674990972,0.021211131434544,3.1734908993734945,0.0332551441551114,0.0332551441551114,6.9714955907241904,6.9714955907241904,1,0
2018091300:4818:2,0,0,1,4,2,239.8827000000001,239.8827000000001,35.76,10.610000000000008,1,4,0,1,0,0,2,2,3,1,4,3,3,2,-0.6999999999999957,-1,-1,0.0,0.0171028037383177,0.0191294400980071,0.0208761369716425,2.776356944456601,0.0291809288456399,0.0291809288456399,6.974987775275165,6.974987775275165,6,7
2018091300:4867:2,2,0,0,3,2,218.95675,191.77475000000004,36.64,11.39,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.2700000000000031,-1,-1,0.0,0.0,0.0196492223113615,0.0208761369716425,2.356931765000345,0.0319697839870202,0.0260722540376144,6.977164440009271,6.979142196769907,1,5
2018091300:4891:2,0,0,2,3,2,232.87315000000012,232.87315000000012,36.98,10.120000000000005,1,3,1,1,0,0,2,2,3,1,4,3,4,1,-0.3500000000000014,0,-2,0.0,0.018716237033994,0.0187293633541194,0.0208761369716425,2.8599261013989783,0.0300592833480373,0.0300592833480373,6.9742348999873975,6.9742348999873975,6,4
2018091300:4915:2,0,1,2,2,2,328.35239999999993,328.35239999999993,37.40000000000001,13.949999999999996,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.95000000000001,-1,-1,0.0192631578947368,0.0173364485981308,0.0198422545196738,0.0208761369716425,2.0283086098959537,0.0213185589628703,0.0213185589628703,6.984772457883665,6.984772457883665,2,6
2018091300:4967:2,0,0,2,3,2,215.35665000000003,215.35665000000003,36.07,10.370000000000005,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.8399999999999963,-1,-1,0.0,0.0173364485981308,0.0197873094647288,0.0208761369716425,3.083257470804825,0.0325042203247496,0.0325042203247496,6.972139239721643,6.972139239721643,1,0
2018091300:4989:2,0,0,2,3,2,252.42489999999992,252.42489999999992,35.48999999999999,10.259999999999998,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-0.8900000000000006,-1,-1,0.0,0.0173364485981308,0.0197873094647288,0.0208761369716425,2.6304853443539056,0.027731020196502,0.027731020196502,6.984153702744856,6.984153702744856,1,9
2018091300:5013:2,0,0,2,3,2,231.61725,231.61725,38.57,9.78,1,3,1,1,0,0,2,2,3,0,4,3,3,2,-1.0800000000000054,-1,-1,0.0,0.0173364485981308,0.0197873094647288,0.0208761369716425,2.866798565305477,0.0302222740318348,0.0302222740318348,6.982730129124667,6.982730129124667,1,4
2018091300:5059:2,0,1,1,3,2,216.154,216.154,37.39,9.580000000000002,1,3,1,1,0,0,2,2,3,1,4,3,3,2,-3.0,-1,-1,0.0203296703296703,0.0171028037383177,0.0188674505074866,0.0208761369716425,3.071883934602181,0.0323843185876735,0.0323843185876735,6.972242012639137,6.972242012639137,0,2
2018091600:93:2,1,0,3,3,0,122.2363,87.54670000000004,19.54,11.259999999999998,1,2,1,2,0,0,2,3,2,0,4,3,3,2,-4.229999999999997,-1,-1,0.0,0.0196547917412579,0.0200860024987932,0.0,6.293783774831031,0.057266131255609,0.0685348505426246,6.967276496425368,6.942887624547813,5,3
2018091600:159:2,1,0,3,3,1,196.25345000000007,188.5317000000001,27.1,13.94,1,3,1,1,0,0,2,3,3,0,6,2,3,2,-3.3500000000000014,-3,0,0.0,0.0189697234290257,0.0202180232558139,0.0211904761904761,3.4211753248923102,0.0407636146014248,0.0371290345337149,7.974522740874108,7.978783408837877,1,0
2018091600:267:2,1,0,2,2,2,268.77790000000005,251.26225000000008,35.2,13.259999999999998,1,4,1,0,0,0,2,2,3,0,4,3,3,2,2.4099999999999966,-1,-1,0.0,0.0185200119474313,0.0184754962779156,0.020489075203252,2.292425543431215,0.0260438079172431,0.0238794327440751,6.977676736070935,6.980100472713271,1,9
2018091600:312:2,0,1,2,3,1,188.99194999999992,188.99194999999992,29.09,11.939999999999998,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-1.25,0,-2,0.0193548387096774,0.0176406695156695,0.0203161731397372,0.0192708333333333,3.5133771570693906,0.0370386146076592,0.0370386146076592,6.96296138539234,6.96296138539234,2,9
2018091600:415:2,0,0,4,3,0,138.2365,138.2365,22.58,10.100000000000009,1,2,2,1,0,0,2,3,2,0,3,4,3,2,-4.399999999999995,0,-2,0.0,0.0184106422566395,0.0195247680842193,0.0,4.955275922061105,0.0506378561378507,0.0506378561378507,6.963830102758679,6.963830102758679,5,7
2018091600:506:2,2,1,2,2,1,206.50129999999996,197.3714,24.989999999999995,15.870000000000005,1,2,1,2,0,0,2,3,3,0,5,3,4,1,-2.9999999999999933,-1,-2,0.0209302325581395,0.0193108974358974,0.0199103682170542,0.0211904761904761,2.7359587052632754,0.038740676208818,0.0303995411695919,7.970944492843387,7.979733639220273,2,1
2018091600:530:2,1,1,2,3,1,275.73460000000006,209.0163000000001,29.24,16.299999999999994,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-1.840000000000004,-1,-2,0.0209302325581395,0.0179894688644688,0.0202180232558139,0.0211904761904761,3.0858837325127264,0.0290134063697482,0.0334902110505257,7.985493296815126,7.980862736542558,2,6
2018091600:632:2,2,1,2,2,0,219.1021,173.48355000000004,21.9,17.18,1,2,2,1,0,0,2,3,2,0,3,4,3,2,-2.640000000000001,0,-2,0.0193548387096774,0.0174664458036017,0.020489075203252,0.0,2.8129468183006394,0.031948575572758,0.0288211764170147,6.977179588876601,6.971178823582985,4,7
2018091600:656:2,0,1,3,3,0,168.60744999999991,168.60744999999991,21.84,14.620000000000005,1,2,2,1,0,0,2,3,2,0,5,2,3,2,-3.020000000000003,-2,0,0.0193548387096774,0.0175096818177857,0.0201109963720604,0.0,4.062691180016069,0.0415165522045437,0.0415165522045437,6.970345319853897,6.970345319853897,4,0
2018091600:727:2,0,0,1,4,2,207.63185,207.63185,38.65000000000001,7.710000000000001,1,4,1,0,0,0,2,2,3,1,4,3,3,2,0.3399999999999963,-1,-1,0.0,0.0176851851851851,0.019048048725468,0.020489075203252,3.1979679418162483,0.0337135174589062,0.0337135174589062,6.9662864825410935,6.9662864825410935,6,7
2018091600:751:2,1,0,1,4,2,239.99529999999996,168.25824999999998,32.36,13.779999999999996,1,3,1,1,0,0,2,3,3,1,4,4,2,3,-0.7899999999999991,-2,-1,0.0,0.0176851851851851,0.019048048725468,0.020489075203252,3.946314668077197,0.0333339861238949,0.0416027148743078,7.97499951040708,7.964340530107736,6,0
2018091600:860:2,1,0,3,2,2,239.50895000000003,216.59650000000008,34.059999999999995,14.06000000000001,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-0.8200000000000003,-1,-2,0.0,0.0189697234290257,0.0196875,0.021234772978959,2.977887454321744,0.0334016745512015,0.0323181584189956,7.983299162724398,7.986149360677572,1,10
2018091600:926:2,2,0,2,3,1,200.97795,198.65045000000023,29.78,13.680000000000009,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-0.0799999999999983,-1,-2,0.0,0.0208817829457364,0.0193370708748615,0.0211904761904761,2.723376664890512,0.0398053617324686,0.0302038077437025,7.975121648917207,7.9848980961281475,1,0
2018091600:1205:2,0,0,4,2,1,156.3046500000001,156.3046500000001,30.05,10.25,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-2.399999999999995,-1,-1,0.0,0.018630635344345,0.020531077891424,0.0192708333333333,4.2481141795845465,0.0447843362305599,0.0447843362305599,6.974408950725393,6.974408950725393,1,-2
2018091600:1229:2,2,0,0,5,0,181.92100000000028,99.12670000000016,26.76,10.599999999999994,1,3,2,0,0,0,2,2,3,0,3,4,3,2,-4.52,0,-2,0.0,0.0,0.0199148382924445,0.0,4.559820916059944,0.0384782405549661,0.0504404968590701,6.967018650952887,6.959647602512745,5,14
2018091600:1262:2,1,1,2,3,0,188.74084999999988,173.87594999999993,24.57,14.439999999999998,1,3,1,1,0,0,2,2,3,0,3,4,2,3,-5.459999999999997,-1,-1,0.0193548387096774,0.0176406695156695,0.0202881713476225,0.0,3.2839504255763963,0.0370878906182737,0.0345073599885435,6.96821037947005,6.971243866676214,4,0
2018091600:1310:2,0,0,2,4,1,143.749,143.749,31.870000000000005,8.989999999999998,1,2,2,1,0,0,2,2,3,0,3,4,2,3,-5.3400000000000105,-1,-1,0.0,0.0176406695156695,0.0200758395322223,0.0192708333333333,4.619162568087432,0.0486959909286325,0.0486959909286325,6.958260579204029,6.958260579204029,1,6
2018091600:1512:2,1,0,3,2,1,199.64790000000005,199.64790000000005,25.07,12.86,1,2,2,1,0,0,2,3,2,0,4,3,3,2,-1.0700000000000005,-1,-1,0.0,0.0186398344763006,0.0201009597637504,0.0211904761904761,2.759858731296447,0.0350617261689203,0.0300529081447888,6.979964727903473,6.979964727903473,1,11
2018091600:1539:2,2,0,2,3,1,256.6461499999999,194.76824999999985,29.62,14.299999999999995,1,3,1,1,0,0,2,3,3,0,3,5,1,4,-2.629999999999999,-2,-1,0.0,0.0193108974358974,0.0195893682850537,0.0211904761904761,2.8187345730117737,0.0311713228505473,0.0308058423279975,7.980517923218407,7.974328464726669,1,0
2018091600:1561:2,1,0,4,2,1,192.7569000000001,157.6803000000001,28.25,14.170000000000002,1,2,2,1,0,0,2,3,3,0,4,4,3,2,-2.289999999999999,-1,-2,0.0,0.0188384844322344,0.0200689223057644,0.0212790697674418,4.147632900241817,0.0415030538465808,0.0443936243145148,7.974060591345887,7.968290268346776,1,-5
2018091600:1597:2,1,3,2,2,0,345.8315,215.2091,32.059999999999995,18.11,1,3,1,1,0,0,2,3,3,0,4,4,1,4,-4.639999999999997,-3,0,0.0204723047929902,0.0193108974358974,0.0183660714285714,0.0,3.038904953368608,0.0231326527514121,0.0325265056170951,7.982650510436442,7.976766781702075,4,1
2018091600:1722:2,1,1,2,3,1,244.72869999999983,218.5315,29.3,15.15,1,3,1,1,0,0,2,3,3,0,5,3,3,2,-3.3799999999999955,-2,-1,0.0193548387096774,0.0185200119474313,0.0189177836052836,0.0217073170731707,3.038463562461248,0.0326892595760121,0.0320319953873926,7.979569212764993,7.981696002635775,2,6
2018091600:1751:2,1,0,2,3,1,243.6017,233.92964999999992,30.3,12.5,1,3,1,1,0,0,2,2,3,1,3,4,2,3,-3.789999999999999,-1,-1,0.0,0.0187857744107744,0.0202465250458956,0.0192708333333333,2.393882092329896,0.0287354316492865,0.0256487367035346,6.975369630014898,6.974351263296465,6,7
2018091600:1913:2,1,1,2,3,1,300.75449999999995,160.27174999999997,33.37,17.12,1,3,1,1,0,0,2,3,3,1,3,5,2,3,-7.6699999999999955,-1,-2,0.0189473684210526,0.0193108974358974,0.0193075396825396,0.0212790697674418,4.080569407896276,0.0265997682495191,0.0436758193505717,7.983375144844049,7.975042388942532,0,1
2018091600:2010:2,0,0,3,4,0,162.2511,162.2511,22.87,12.47,1,2,2,1,0,0,2,3,2,1,3,4,3,2,-3.990000000000002,0,-2,0.0,0.0187599881621781,0.0190648723594607,0.0,4.221851192380205,0.0431430048856371,0.0431430048856371,6.969183567938829,6.969183567938829,3,0
2018091600:2061:2,1,1,2,2,2,254.4269,247.0949,32.7,14.830000000000002,1,3,1,1,0,0,2,3,3,1,4,4,3,2,0.6600000000000037,-1,-2,0.0189473684210526,0.0179894688644688,0.0196875,0.021234772978959,2.6467563676951658,0.031443216106473,0.0283291965961256,7.980347989933453,7.983811887659358,0,4
2018091600:2090:2,1,1,2,2,2,324.25625000000014,321.6172500000001,36.57,17.300000000000004,1,3,1,1,0,0,2,3,3,1,5,3,3,2,1.1999999999999955,-2,-1,0.0189473684210526,0.0179894688644688,0.0199103682170542,0.0210119047619047,2.033473018005097,0.0246718451841714,0.021765001721767,7.984580096759893,7.987562856158989,0,0
2018091600:2361:2,0,0,4,3,0,113.4312,113.4312,21.24,10.550000000000004,1,2,2,1,0,0,2,3,2,0,3,4,3,2,-3.98,0,-2,0.0,0.0191882091905588,0.020220007382798,0.0,5.783241295163942,0.0617114162593713,0.0617114162593713,6.955920416957593,6.955920416957593,5,9
2018091600:2467:2,1,1,2,3,1,246.5495999999999,218.8760000000001,29.92,15.29,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-2.700000000000003,-1,-2,0.0208333333333333,0.0179894688644688,0.020579355365157,0.0211904761904761,2.94230523218626,0.032447831998105,0.0319815786107202,7.979720105001184,7.9817248122224465,2,0
2018091600:2493:2,1,1,2,3,1,273.3008000000001,200.2720500000001,30.99,15.680000000000009,1,3,1,1,0,0,2,3,3,0,4,4,2,3,-3.34,-2,-1,0.0189473684210526,0.0193108974358974,0.0193370708748615,0.0211904761904761,3.2655580246969045,0.0292717767383044,0.0349524559218323,7.985364111630847,7.980027168044669,2,6
2018091600:2527:2,1,1,2,3,1,316.57125,208.04375000000005,31.590000000000003,17.499999999999993,1,3,1,1,0,0,2,3,3,0,4,4,2,3,-5.190000000000008,-2,-1,0.0189473684210526,0.0193108974358974,0.0193370708748615,0.0211904761904761,3.1435695616907493,0.0252707723774663,0.0336467690089224,7.981046920716901,7.975966593565055,2,2
2018091600:2650:2,1,0,5,2,0,80.63550000000012,72.8055000000001,12.45,14.250000000000009,1,2,1,1,1,0,1,4,3,0,3,5,1,4,0.8499999999999996,-2,-1,0.0,0.0186148720707022,0.0198002518315018,0.0,9.40862984252562,0.0992118855838928,0.0961465823323786,7.9503940572080545,7.958794321857552,5,12
2018091600:2695:2,1,1,0,3,2,386.41664999999983,386.41664999999983,36.48,18.66,1,4,1,0,0,0,1,2,4,1,4,3,3,2,2.430000000000007,-1,-1,0.0193548387096774,0.0,0.020115891053391,0.018962912087912,1.4388613948182618,0.0181151614455536,0.0155272812390459,6.987060598967463,6.987060598967463,0,0
2018091600:2717:2,0,1,3,3,0,218.4949000000001,218.4949000000001,23.05,16.21,1,3,1,1,0,0,1,2,4,0,3,4,1,4,-3.939999999999993,-2,0,0.0193548387096774,0.0185370031203364,0.020115891053391,0.0,3.0389725343703664,0.0320373610551092,0.0320373610551092,6.967962638944892,6.967962638944892,4,5
2018091600:2809:2,1,0,2,3,2,259.78349999999995,253.14595,36.83,13.4,1,3,1,1,0,0,2,3,3,0,5,3,3,2,-0.5500000000000043,-2,-1,0.0,0.0193108974358974,0.0185598370927318,0.021234772978959,2.583489880047459,0.0307948734234468,0.027652032355248,7.976903844932416,7.980248548317679,1,0
2018091600:2831:2,3,0,1,3,2,244.74415,236.9325,35.35,13.82,1,3,1,1,0,0,3,2,4,0,6,3,3,2,0.0799999999999983,-3,-1,0.0,0.0191397849462365,0.0194407894736842,0.021234772978959,2.2706889092885105,0.0367730954958474,0.0253236681333291,8.983656402001845,8.987338165933336,1,7
2018091600:2872:2,1,1,2,3,1,231.1328,200.0617,30.01,15.04,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-2.519999999999996,-1,-2,0.0208333333333333,0.0179894688644688,0.0195893682850537,0.0211904761904761,3.2689915161172785,0.0346121363995071,0.0349892058300014,7.978367414750307,7.980006168097143,2,3
2018091600:2929:2,1,0,3,3,1,189.4385,176.59250000000003,30.1,12.0,1,3,1,1,0,0,2,3,3,1,3,5,2,3,-4.430000000000003,-1,-2,0.0,0.0189374236874236,0.0195598370927318,0.0212790697674418,3.703441539136712,0.042230064110516,0.0396392825289862,7.973606209930928,7.977348981412008,6,12
2018091600:3138:2,1,1,2,3,1,213.28680000000008,191.82100000000003,26.840000000000003,16.230000000000004,1,2,1,1,1,0,1,4,3,1,5,3,2,3,-0.4699999999999989,-3,0,0.0203296703296703,0.0176406695156695,0.0192643404407239,0.0192708333333333,3.571037581912303,0.0375081814720835,0.0364923548516585,7.976557386579947,7.973934032248815,0,12
2018091600:3207:2,0,1,3,3,0,138.0397999999998,138.0397999999998,18.51,14.839999999999993,1,2,1,1,1,0,1,3,3,1,3,4,1,4,-1.9800000000000004,-2,0,0.0203296703296703,0.0181840574548907,0.0192643404407239,0.0,4.962336949198716,0.0507100126195489,0.0507100126195489,6.971022849931687,6.971022849931687,3,10
2018091600:3342:2,1,0,2,2,2,216.9951000000001,216.9951000000001,34.93,12.900000000000004,1,3,1,1,0,0,2,2,3,0,3,4,3,2,0.2999999999999972,0,-2,0.0,0.0195119047619047,0.0181650641025641,0.021234772978959,2.5760950362473616,0.0322587929404857,0.0276503939489877,6.986174803025506,6.986174803025506,1,0
2018091600:3428:2,0,1,2,3,1,179.76499999999996,179.76499999999996,25.559999999999995,14.670000000000002,1,3,1,1,0,0,2,2,3,0,5,2,3,2,-3.199999999999996,-2,0,0.0189473684210526,0.0179894688644688,0.0202180232558139,0.0211904761904761,3.6380830528745873,0.0389397268656301,0.0389397268656301,6.977748727505354,6.977748727505354,2,0
2018091600:3506:2,0,1,2,2,2,270.4818500000003,270.4818500000003,33.65000000000001,14.610000000000008,1,3,1,1,0,0,1,2,4,0,4,3,3,2,-0.8600000000000065,-1,-1,0.0203296703296703,0.0176406695156695,0.0196206011730205,0.0202306547619047,2.454878210867012,0.0258797401748028,0.0258797401748028,6.981514471303713,6.981514471303713,2,7
2018091600:3578:2,1,1,2,3,1,229.55084999999968,168.18420000000015,30.77,14.679999999999993,1,3,1,1,0,0,2,3,3,0,2,6,2,3,-3.169999999999998,0,-3,0.0189473684210526,0.0193108974358974,0.0193370708748615,0.0211904761904761,3.888593577755815,0.0348506659853361,0.0416210321778145,7.982574667007332,7.976216553041249,2,7
2018091600:3629:2,0,0,3,2,2,191.31200000000004,191.31200000000004,37.65,10.310000000000002,1,3,1,1,0,0,2,2,3,0,3,4,3,2,-0.8000000000000043,0,-2,0.0,0.0191897210976158,0.0183660714285714,0.021234772978959,3.418499623651417,0.0365894455130885,0.0365894455130885,6.984318809065819,6.984318809065819,1,11
2018091600:3751:2,1,0,3,3,0,113.23300000000012,94.22750000000008,20.08,10.970000000000004,1,1,2,1,1,0,1,3,3,0,4,3,3,2,-4.400000000000006,-1,-1,0.0,0.0188239384072717,0.0196517807908936,0.0,6.112865140219146,0.0618194342638629,0.0636756785439494,6.96467460899208,6.9469369345467085,5,9
2018091600:3876:2,1,1,2,2,2,316.0945499999999,219.99974999999992,35.84999999999999,17.669999999999995,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-0.8099999999999881,-1,-2,0.0189473684210526,0.0186870748299319,0.0196875,0.021234772978959,2.945457892565788,0.0253088830541368,0.0318182179752477,7.987345558472931,7.981818161157001,2,10
2018091600:3900:2,1,0,3,2,2,215.4552,181.1286000000001,37.44,14.29,1,3,1,1,0,0,2,3,3,0,5,3,3,2,-0.6000000000000014,-2,-1,0.0,0.0196547917412579,0.0183660714285714,0.021234772978959,3.577568644598365,0.0371306888856709,0.0386465748644885,7.976793319446457,7.977916242934578,1,0
2018091600:3931:2,1,0,1,4,2,267.30820000000006,178.07624999999996,37.96,13.750000000000009,1,3,1,1,0,0,2,3,3,0,4,4,2,3,-1.7100000000000009,-2,-1,0.0,0.0181904761904761,0.01937651047261,0.021234772978959,3.6388906437551336,0.0299280007122864,0.0393090038677252,7.985035999643856,7.977537712075586,1,4
2018091600:3955:2,1,1,2,2,2,303.1771999999998,201.14645,39.56,15.309999999999995,1,3,1,1,0,0,2,3,3,0,3,5,2,3,-1.249999999999993,-1,-2,0.0189473684210526,0.0186870748299319,0.0196875,0.021234772978959,3.22153336536638,0.0263872085367897,0.0348005147493281,7.986806395731605,7.975142489464767,2,12
